,Postal_Code,Latitude,Longitude,Admin_Code3,Nearest_Centroid_ID,Distance_to_Centroid
0,39812,43.2881,-3.5391,39067,3906701001,1458.3839759615382
1,15688,43.1063,-8.4458,15060,1506001002,9919.805056996409
2,39213,42.9659,-4.1171,39027,3902701002,515.174691707694
3,04409,36.9658,-2.6021,04012,401201001,1770.2763856654874
4,33844,43.2217,-6.2505,33005,3300501001,5170.686130433146
5,24127,42.7467,-6.0094,24184,2418401001,2331.6399121808245
6,22200,41.7913,-0.158,22213,2221301001,5505.47303134172
7,39849,43.341,-3.4217,39002,3900201001,765.7436097985545
8,09215,42.727,-2.8053,09109,910901001,9448.79645073308
9,39860,43.3121,-3.4051,39058,3905801001,1561.5259697477811
10,33547,43.3955,-5.1138,33012,3301201001,4800.457181730602
11,14129,37.7379,-5.1135,14036,1403601002,9866.554994112817
12,41809,37.4235,-6.1667,41003,4100301002,454.49485246185964
13,33810,43.0515,-6.9517,33028,3302801001,12452.175528362348
14,09549,42.8534,-3.3382,09394,939401001,5642.268423471057
15,36586,42.75,-8.5,36059,3605903001,18242.249524530493
16,43880,41.2667,1.9667,43163,805604004,149.21821618152734
17,15685,43.2833,-8.3,15047,1504701003,15292.470386526933
18,05212,41.0033,-4.9016,05077,507701001,3326.0980422352604
19,35422,28.1375,-15.5845,35013,3501301004,468.0406968738236
20,13115,39.2577,-4.367,13006,1300601001,7131.999336259406
21,03530,38.6119,-0.1164,03094,309401003,830.9671251169511
22,15199,43.25,-8.4167,15031,1503103003,1114.8545334813869
23,08302,41.5421,2.4445,08121,812101003,108.3155631850932
24,39806,43.1758,-3.5666,39083,3908301001,2679.077112953086
25,33812,42.9396,-6.7087,33022,3302201001,4126.959612065089
26,04899,37.4191,-2.5597,04083,408302001,4746.501836449138
27,06410,39.1809,-5.8731,06060,1007301001,3063.9108553674487
28,35217,27.9856,-15.4973,35031,3503101004,744.1813190755836
29,14650,37.8956,-4.3807,14012,1401204001,442.02072066739015
30,38428,28.4311,-16.3747,38034,3803201010,359.83810489034306
31,24379,42.592,-6.2731,24170,2417001001,2026.5926168644955
32,33818,43.0605,-6.5147,33011,3301103002,3750.386034495507
33,01129,42.7531,-2.4756,01037,103701001,2538.2149563817475
34,49523,41.7774,-6.3488,49209,4920901001,987.615699430132
35,48980,43.3284,-3.0325,48082,4808202007,60.9671261371992
36,03570,38.5114,-0.2368,03139,313901005,369.67141654421226
37,33874,43.3938,-6.5308,33034,3303401005,11116.651608935566
38,29197,36.7653,-4.2971,29067,2906702031,2070.697135627704
39,33909,43.2957,-5.6842,33031,3303105002,128.67516288891818
40,32632,41.952,-7.7158,32005,3200501001,2613.354076899127
41,37791,40.4639,-5.7724,37259,3725901001,4785.240367055152
42,50135,41.4667,-0.7058,50115,5011501002,7185.917140272186
43,28296,40.5916,-4.2619,28135,2813501001,2568.93347270442
44,38788,28.7383,-17.9574,38016,3801601001,8273.135706659412
45,33697,43.5,-5.7833,33024,3302409014,1317.5391269504532
46,33190,43.433,-5.9852,33054,3305401001,218.56855636411197
47,33829,43.3581,-6.0513,33010,3301001003,10082.564013429057
48,15258,42.8026,-9.0552,15045,1504501005,9983.430647586032
49,24228,42.618,-5.4696,24175,2417501001,941.6696228758443
50,39880,43.2867,-3.2831,39101,3910101001,5524.796406705654
51,35217,27.9893,-15.5223,35031,3503101003,1690.975667608433
52,48289,43.3251,-2.5272,48004,4800401001,1356.3908942730104
53,32846,42.0312,-7.9749,32006,3200601001,308.2039520748368
54,23711,38.1738,-3.7748,23011,2301101001,295.0453931379093
55,39549,43.3577,-4.4402,39033,3903301001,6016.832837322252
56,33448,43.6169,-5.8598,33025,3302501009,1122.6216278752593
57,39419,42.8776,-4.1154,39093,3909301001,4586.992105578626
58,43784,41.0939,0.3762,43048,4304801001,8425.850851654965
59,04769,36.8469,-2.9497,04029,402901005,313.4238654582428
60,25748,41.8841,1.2329,25060,2506001001,5636.979753460884
61,36945,42.2667,-8.8333,36008,3600803003,610.1553608366933
62,33690,43.4416,-5.8183,33035,3303501010,494.9846724551018
63,36648,42.6667,-8.6667,00nan,3605602003,1632.6767611638725
64,36652,42.5493,-8.6852,36040,3604002002,476.829258683588
65,30164,37.9791,-0.9918,30030,3003006026,1768.5280382154174
66,36887,42.369,-8.5199,36009,3604302001,1121.517842388057
67,30813,37.6712,-1.7017,30024,3002401009,119.53148240157512
68,14710,37.85,-4.9,14021,1402110040,445.5722571724457
69,22144,42.2558,-0.0687,22058,2205801001,1931.1635640578666
70,35330,28.0606,-15.5491,35027,3502701001,66.492260055269
71,09512,42.963,-3.3478,09209,920901003,3614.0898858494065
72,36153,42.4167,-8.6667,36038,3603802013,580.8921443865854
73,27560,42.735,-7.8068,27032,2703201002,4700.844210226897
74,33810,43.019,-6.8371,33028,3302801001,2540.6936293801514
75,35457,28.1092,-15.6083,35023,3502301008,992.6065614971837
76,28649,40.3167,-4.4833,28128,2812801001,3147.8649457885977
77,12529,39.8606,-0.1406,12082,1208201001,1338.2467373351744
78,33840,43.0934,-6.2229,33068,3306801001,2210.7532742289695
79,13118,39.3466,-4.6102,13017,1304901001,2928.7241688665285
80,33979,43.2657,-5.5705,33032,3303201001,1762.1308563485468
81,19326,40.7767,-1.6498,19222,1922201001,3286.4877917821036
82,42165,41.9259,-2.5312,42174,4217401001,8682.339516703554
83,17538,42.3614,1.8705,17006,1700601001,5658.631303653239
84,38330,28.4833,-16.35,38023,3802304004,945.8651465967341
85,24888,42.7314,-5.0017,24052,2405201001,5338.782465459896
86,01128,42.6745,-2.407,01016,101601001,9798.653572248415
87,41890,37.7359,-6.382,41031,4103101001,7388.228081310402
88,25162,41.4806,0.6166,25010,2501001001,1420.0406454615932
89,04778,36.7492,-3.0937,04003,400304001,3794.9338910093225
90,48170,43.286,-2.87,48905,4890501002,503.89760462073616
91,25290,41.9349,1.5928,25186,2518601001,3509.3349391991514
92,33557,43.244,-5.0746,33003,3300301001,1609.0736096771122
93,48500,43.306,-3.0855,48002,4800201002,637.981945098143
94,49358,42.1496,-6.6201,49189,4918901001,3185.298991630671
95,32815,42.1506,-7.9628,32068,3206801001,5110.890171597517
96,06170,38.7178,-6.8233,06015,601504013,9940.728021702098
97,11204,36.1333,-5.4505,11004,1100401003,106.15746457045107
98,49583,42.1674,-6.8993,49162,4916201001,4545.683884400327
99,15847,43.0265,-8.8311,15077,1507701002,671.6609306911489
100,50151,41.1658,-1.1458,50149,5014901001,218.0543765254073
101,15881,42.8042,-8.457,15089,1508901001,3638.715355029653
102,03570,38.5114,-0.2368,03139,313901005,369.67141654421226
103,15839,42.9407,-8.7143,15007,1500701002,2930.6357692390666
104,08295,41.6667,1.8667,08262,826201002,322.2013396428855
105,17120,42.0136,2.9826,17130,1713001001,1004.152457539762
106,31692,42.9333,-1.2333,31003,3100301001,4813.286421653374
107,24795,42.3553,-5.9287,24131,2413101001,4157.476794855237
108,27414,42.5073,-7.479,27031,2703102004,1833.1656411882884
109,10210,39.4253,-5.7557,10113,1011302001,2871.5207175413943
110,36634,42.5062,-8.6673,36006,3600602003,9304.248668500857
111,15150,43.1667,-8.8667,15092,1509202001,11175.166733767883
112,30570,37.9739,-1.0706,30030,3003006037,236.9292034036576
113,33785,43.45,-6.5,33034,3303401005,5304.760580412634
114,33310,43.41,-5.4161,33076,3307602001,5361.841188496327
115,15810,42.9281,-8.1641,15006,1500601001,579.298642175957
116,04897,37.3511,-2.6567,04008,400801001,5096.897079773439
117,20215,42.9905,-2.2788,20025,2002501001,3228.25868520038
118,32810,42.2067,-8.1911,32068,3206802001,11289.34157283461
119,09198,42.2743,-3.4755,09177,917701001,1751.0626505206258
120,14512,37.3802,-4.761,14056,1405604004,553.5937444954805
121,32764,42.4472,-7.2434,32023,3202301001,15525.220929067302
122,38110,28.4682,-16.2546,38038,3803802003,112.52365906804961
123,37460,40.8823,-6.0625,37149,3714901001,6568.26579148943
124,20550,43.0156,-2.5003,20013,2001301004,1274.8705350634168
125,03296,38.2622,-0.7011,03065,306506001,28.27072197812334
126,19230,40.9469,-3.0893,19092,1909201001,3258.198068856987
127,07730,39.8731,4.133,07002,700202003,201.71948951129187
128,33929,43.3084,-5.7141,33031,3303103002,879.0331189548292
129,15911,42.7629,-8.7053,15074,1507401001,697.9907814589025
130,02071,38.9942,-1.8564,02003,200301004,89.72855063041787
131,32750,42.2755,-7.5014,32049,3204901001,679.0168756911675
132,45560,39.9173,-5.1737,45125,4512501001,4723.418558144586
133,31892,42.9046,-1.7747,31131,3113101001,2089.287541656868
134,24524,42.6499,-6.9201,24198,2419801001,5650.256542549056
135,26270,42.3818,-3.0217,26110,2611001001,3818.7065512225477
136,29670,36.5154,-4.8858,29069,2906901014,66.51338474265322
137,36158,42.4,-8.6167,36038,3603804007,881.5109324070804
138,35628,28.3557,-14.0858,35030,3503001001,7565.984713063018
139,35300,28.032,-15.5043,35021,3502101004,491.2253143214841
140,48278,43.2371,-2.4932,48060,4806001003,928.3133382875902
141,10617,40.136,-5.9443,10184,1018401001,996.2454063442322
142,08415,41.6833,2.2333,08023,802301001,654.6180922842634
143,48115,43.3068,-2.7484,48066,4806601001,1153.3454211062422
144,43892,41.2667,1.9667,43092,805604004,149.21821618152734
145,07141,39.6167,2.7713,07036,703601002,853.6906085273251
146,34492,42.6705,-4.3055,09306,930601001,7863.879363721311
147,17538,42.3974,1.8818,17006,1700601001,7193.245303456296
148,21810,37.2346,-6.8947,21055,2105501001,438.7901853326392
149,33450,43.55,-5.9667,33016,3301601011,1163.0812982975003
150,17160,41.9562,2.636,17008,1700801002,233.20126128527517
151,03110,38.4128,-0.4372,03090,309001002,341.685975923313
152,24281,42.5232,-5.9496,24015,2401501002,1461.086489618498
153,30876,37.5276,-1.485,30026,3002601004,8073.268027996466
154,33537,43.3233,-5.3667,33049,3304901001,2599.6096237833103
155,44643,40.8713,-0.0999,44061,4406101001,1666.814233105465
156,33199,43.3759,-5.7486,33066,3306601017,1297.628737605788
157,38715,28.7333,-17.7333,38030,3803001001,1982.2875488031755
158,49518,41.6893,-6.4133,49003,4900301001,4031.7837288922415
159,11349,36.3429,-5.3187,00nan,1190301002,42.2133918156583
160,02440,38.4672,-2.2394,02049,204901001,5323.887866131422
161,49395,42.0936,-6.6808,49050,4905001001,3882.91307889166
162,38890,28.145,-17.2274,38002,3800201001,2644.070758088303
163,11500,36.5939,-6.233,11027,1102701021,44.38802043796414
164,36458,42.3167,-8.4333,36050,3605001003,16057.09499405992
165,32138,42.5333,-8.0,32061,3206101001,1518.7944043182222
166,09128,42.4687,-4.0176,09473,947301001,517.979826916333
167,22609,42.501,-0.364,22199,2219901004,2186.0858152042656
168,33589,43.3396,-5.0806,33012,3301201003,2745.885455071647
169,46310,39.4833,-1.35,46254,4625401001,4741.139038148677
170,03169,38.1265,-0.797,03012,301201001,7005.861067872387
171,36749,42.006,-8.7447,36054,3605401001,1170.230857761729
172,15199,43.2633,-8.4098,15031,1503103002,796.9183036327572
173,33718,43.4219,-6.7311,33077,3307701001,2297.0419355938607
174,33190,43.3956,-5.9932,33054,3305401002,3921.4016927564967
175,39776,43.3889,-3.3763,39036,3903601001,827.6444137530964
176,33412,43.4972,-5.975,33020,3302001003,5404.061717790941
177,03530,38.6119,-0.1164,03094,309401003,830.9671251169511
178,45489,39.4118,-3.7149,00nan,4517702001,3695.431556728228
179,32212,42.42,-7.9568,32033,3200201001,2330.1931022837534
180,06207,38.6463,-6.4864,06002,600201001,255.17254154655322
181,31877,43.0507,-1.9552,31144,3114401001,6877.556292511423
182,42391,41.5496,-3.1469,42162,4216201001,5020.005867748688
183,33929,43.3084,-5.7141,33031,3303103002,879.0331189548292
184,35478,27.926,-15.7738,35020,3502001004,1515.846110739086
185,10720,40.1377,-6.0279,10214,1021401001,1665.7495732973443
186,33935,43.3285,-5.6441,33031,3303106001,778.07407584637
187,27413,42.5167,-7.4,27031,2703103003,5968.439974191707
188,46172,39.8,-0.7,46018,4601801001,1874.8247603602383
189,15177,43.3613,-8.3975,15058,1505802007,2934.4391935663552
190,36739,42.0167,-8.7111,36054,3605402002,1255.6515080780173
191,23312,38.0426,-3.097,23095,2309503001,7627.8080034312825
192,17253,41.8805,3.1264,17209,1720901001,639.6894237437677
193,09258,42.4835,-3.3846,09083,908301001,1467.1195092210662
194,22338,42.4572,0.2225,22190,2219001001,3072.671005543354
195,15887,42.7167,-8.5167,15066,3601702002,1727.1346330931856
196,07712,39.8716,4.208,07032,703203003,518.5884438910339
197,30189,38.081,-1.6604,30012,3001201004,3130.185554316458
198,33456,43.5344,-5.9859,33010,3301001001,10054.400355840671
199,07609,39.5347,2.7001,07031,703104004,5815.2952171168035
200,32812,42.1439,-7.949,32069,3202401001,1585.2425255171122
201,24135,42.8195,-6.1379,24101,2410101001,4796.419064961072
202,32337,42.3774,-6.8441,32017,3201701001,3578.644748016622
203,21647,37.6582,-6.5763,21012,2101201001,11827.458571155868
204,20738,43.1343,-2.2324,00nan,2001801008,1856.5098306774464
205,33457,43.5646,-5.9652,33016,3301601002,409.92730069504074
206,37281,40.8891,-6.3791,37113,3711301001,6076.988934516433
207,22311,42.0541,-0.0184,22041,2204101001,1828.302807838945
208,33989,43.2163,-5.5658,33032,3303201008,2146.9455022357815
209,15808,42.8739,-8.055,15079,1507902001,1919.2787527297573
210,15883,42.8075,-8.5599,15082,1508201001,1427.9915420261752
211,33347,43.4641,-5.1102,33056,3305602002,2448.59504764956
212,39687,43.1029,-3.9128,39039,3903901001,1043.6035311091227
213,22583,42.2896,0.7244,22035,2203501001,4074.3440296496046
214,32789,42.3225,-7.272,32063,3206301002,680.1279276342053
215,09640,42.1362,-3.3452,09078,907801001,8809.641740512408
216,24568,42.5168,-6.9741,24103,2410301001,3404.676006549146
217,33919,43.3218,-5.8044,33044,3304413001,2302.3724746833464
218,33710,43.5139,-6.7553,33041,3304101003,3700.4665495393742
219,33535,43.3482,-5.3641,33049,3304901001,569.0371930392564
220,33875,43.2732,-6.5313,33073,3307301007,2269.5855104602037
221,33957,43.2757,-5.6049,33060,3306001001,158.89052550935128
222,13196,39.0323,-3.9861,13034,1303402022,5016.5085534161535
223,24205,42.3167,-5.534,24188,2418801003,1946.2846073492935
224,34477,42.5165,-4.532,34025,3402501001,4233.051368937414
225,17493,42.3109,3.0678,17129,1712901001,489.8000195638351
226,36150,42.4273,-8.627,36038,3603802022,223.00486039947958
227,33774,43.3927,-7.1113,33063,3306301001,2617.1577658209717
228,32748,42.3493,-7.5195,32057,3205701001,3835.0575249935346
229,49574,42.033,-6.8361,49100,4910001001,5002.914833017855
230,09589,43.0915,-3.2589,09250,941001001,3060.873470925942
231,27185,42.8663,-7.6011,27023,2702301003,1360.8317123143645
232,33558,43.2381,-5.1072,33003,3300301001,1200.3171563901928
233,15560,43.5333,-8.0667,15076,1507601001,2881.6714810419003
234,36770,42.0167,-8.8333,36048,3604801002,6710.000658185653
235,14915,37.238,-4.5462,14010,1401003001,1101.9513503263163
236,24717,42.4279,-6.1339,24161,2416101001,3863.126187055261
237,02511,38.7637,-1.8293,02003,200308001,6987.864750060848
238,48891,43.2075,-3.3698,48022,4802201002,1076.5414650197717
239,26132,42.2736,-2.3424,26147,2614701001,8291.840299463338
240,33582,43.3684,-5.3066,33040,3304001004,12586.046694629547
241,48190,43.2704,-3.1595,48086,4808601002,1795.9625269853964
242,15145,43.2568,-8.5733,15041,1504101009,751.0779401883611
243,15949,42.75,-8.5,15067,3601702001,1286.2694104287461
244,01426,42.8666,-3.0746,01046,104601001,11136.37458728183
245,32981,42.3367,-7.8641,32054,3205401001,41.206283902793494
246,32816,42.3,-7.2,32047,3204401001,3744.282664168467
247,03560,38.4288,-0.3977,03050,305001001,144.12389121154445
248,33909,43.2946,-5.6847,33031,3303105002,256.0487942806077
249,18567,37.4959,-3.5093,18105,1810501003,10566.946319908122
250,03112,38.4079,-0.4719,03014,301404023,1509.180449359913
251,03189,37.9391,-0.7527,03099,309905004,1670.5988814263417
252,33611,43.2218,-5.7817,33037,3303701024,245.89362790309661
253,28540,40.2313,-3.3502,28110,2811001001,587.3675288692833
254,35368,27.955,-15.6499,35025,3502501002,1758.5467797984427
255,37830,40.8783,-5.3654,37108,3710801001,640.9860421699349
256,15238,42.8997,-8.9661,00nan,1504501003,2242.0702731443166
257,05131,40.5413,-4.9929,05096,509601001,3406.1038243980315
258,24889,42.787,-4.9398,24183,2418301001,5129.163153709742
259,24134,42.8446,-6.1156,24101,2410101001,6394.5678167356145
260,33909,43.2957,-5.6842,33031,3303105002,128.67516288891818
261,33194,43.3833,-5.8661,33044,3304408003,1220.7372725891225
262,03322,38.0833,-0.8167,00nan,301502002,421.7924666933578
263,42148,41.7965,-3.0325,42070,4207001001,10089.383663987872
264,33536,43.3112,-5.3953,33049,3304901003,2747.72177604198
265,38870,28.0976,-17.333,38049,3804901001,501.1094298158661
266,37609,40.6994,-6.0534,37211,3721101001,12661.014787851134
267,14700,37.7002,-5.2812,14049,1404903001,99.89172243070033
268,33815,43.1871,-6.5988,33001,3300101001,10962.722730092917
269,27150,43.1316,-7.5625,27039,2703901003,1073.0480665413706
270,03740,38.7744,0.0854,03071,307101002,167.42134150546607
271,32141,42.4756,-7.9174,32076,3207602001,5092.0925119283775
272,30003,37.987,-1.13,30030,3003002019,131.2352638384272
273,28530,40.2268,-3.4327,28091,2809101002,1635.9565174491681
274,24155,42.6431,-5.4214,24201,2420101001,4488.91165991246
275,22624,42.4126,-0.4853,22072,2207201001,2265.7701566664477
276,39849,43.35,-3.4333,39002,3900201001,1533.3455343691026
277,09566,43.0544,-3.5614,09124,912401001,7211.604276389088
278,19127,40.5498,-2.5629,19005,1911001001,543.29793871546
279,24523,42.6402,-6.9168,24171,2417101001,3555.128573281887
280,33518,43.3667,-5.6,33066,3306601013,956.8229233122858
281,09215,42.7614,-2.708,09109,910901001,4883.185532663451
282,33412,43.4972,-5.975,33020,3302001003,5404.061717790941
283,41780,36.9734,-5.4402,41035,4103501001,3440.281319885732
284,33730,43.1806,-6.9002,33027,3302701001,1691.4806017481758
285,33191,43.4018,-5.9461,33054,3305401002,460.0990998062641
286,33316,43.4871,-5.3854,33076,3307604001,2818.6394525950486
287,39491,43.0592,-4.0585,39027,3902701004,6594.544565507134
288,01308,42.5768,-2.5085,01031,103101001,4226.015310926055
289,24234,42.3578,-5.6051,24088,2408801001,14312.713856683296
290,32720,42.3268,-7.6974,32052,3205201001,5923.547064448188
291,33879,43.37,-6.4091,33073,3307301001,3764.2263612781276
292,03187,38.0042,-0.757,03903,390301002,2269.8441276224703
293,19261,40.9439,-2.4782,19162,1916201001,3677.6612399498654
294,33615,43.2114,-5.8346,33037,3303701021,1658.2755409602994
295,27779,43.5167,-7.4083,27063,2706301002,7014.441469467022
296,27510,42.6331,-7.8411,27016,2701603001,2430.6228609855407
297,33939,43.3197,-5.7067,33031,3303101001,661.8479948966583
298,36518,42.9362,-8.259,36024,1506603001,3644.5050589666002
299,35627,28.1831,-14.1522,35030,3503001003,9580.150128727057
300,33909,43.2957,-5.6842,33031,3303105002,128.67516288891818
301,41800,37.3871,-6.2011,41087,4108702002,332.16312713993585
302,22640,42.7771,-0.3593,22204,2220401001,1234.6409368628558
303,33448,43.6141,-5.8169,33025,3302501012,1576.6280632810451
304,33782,43.4559,-6.3679,33059,3305903001,5295.082827089102
305,09616,41.9525,-3.5351,09378,937801001,1204.069138114451
306,04533,37.1167,-2.8,04002,400201001,2792.986496892767
307,33747,43.4875,-6.9052,33070,3307001003,3503.910594272733
308,42127,41.4956,-2.2016,42021,4202101001,8357.415205158133
309,14850,37.6167,-4.3225,14007,1400703001,172.2368097752401
310,36389,42.1167,-8.725,36021,3602102001,1560.9677839516798
311,03350,38.1633,-0.8745,03058,305801004,534.3186152433875
312,09572,42.9074,-3.848,09011,901101001,1737.9360566304417
313,24228,42.6236,-5.4461,24175,2417501001,2752.089132691228
314,49708,41.3545,-5.7702,49038,4903801001,2632.7214173393627
315,15892,42.8539,-8.5775,15078,1507805017,614.9273035854292
316,45489,39.4118,-3.7149,00nan,4517702001,3695.431556728228
317,17100,42.0276,2.8187,17022,1702201003,19019.632530384708
318,30331,37.7293,-1.0839,30030,3003008005,1203.4460836342182
319,18518,37.1687,-3.1382,18005,1800501001,7161.471287702034
320,20160,43.2737,-2.0193,20902,2090201013,183.780316420004
321,37460,40.8823,-6.0625,37149,3714901001,6568.26579148943
322,09245,42.5691,-3.2979,09052,905201001,6566.293890739446
323,33818,43.0605,-6.5147,33011,3301103002,3750.386034495507
324,40466,41.095,-4.6527,40120,4012001001,4177.579724097974
325,27200,42.8895,-7.8954,27040,2704001003,3980.4433412304957
326,31754,43.1949,-1.8521,31024,3102401001,3716.598768129347
327,33890,43.2147,-6.571,33001,3300101001,12009.682970510603
328,33162,43.2853,-5.9134,33038,3303801001,2532.6739949901284
329,42172,41.9085,-2.3472,42218,4202801001,1365.536084499052
330,32899,41.9667,-7.95,32051,3205101001,3813.071600182343
331,27286,43.275,-7.4333,27044,2704401002,5711.4766598813185
332,40510,41.2961,-3.4014,40170,4017001001,4226.061620140734
333,50689,42.5657,-1.1694,50248,5024801001,12516.470751485904
334,11158,36.3583,-5.9788,11039,1103903001,8134.740463665869
335,25640,41.95,0.9574,25234,2502201001,3207.1542156307814
336,38489,28.3185,-16.8499,38010,3801001002,1193.5591860851655
337,03580,38.7311,-0.0691,03011,301101005,15594.419119936676
338,04619,37.2844,-1.8642,04035,403501003,1441.0275348137045
339,24197,42.6545,-5.5107,24222,2422202001,719.451517594541
340,29570,36.7107,-4.633,29038,2903801001,153.18671190151824
341,23300,38.1156,-3.0848,23095,2309501002,114.2160110397267
342,40311,41.2585,-3.6373,40198,4019801001,792.8251677541626
343,38479,28.3661,-16.8155,38010,3801001004,2561.9927013527126
344,04618,37.2491,-1.7982,04035,403503001,4149.482410653174
345,18710,36.8289,-3.3321,18162,1816201001,6385.642564010237
346,07817,39.0535,1.4905,07048,704802003,18151.77061869747
347,33780,43.5501,-6.3472,33034,3303401006,6956.894841880789
348,36370,42.182,-8.7608,36035,3603501002,2993.366455061048
349,35110,27.8464,-15.4445,35022,3502203007,91.37948785042498
350,15883,42.8075,-8.5599,15082,1508201001,1427.9915420261752
351,15550,43.5833,-8.1833,15087,1508701003,1150.6284206032688
352,10670,40.0497,-6.2138,10047,1004701001,383.4229181060982
353,33456,43.5344,-5.9859,33010,3301001001,10054.400355840671
354,03159,38.1224,-0.7586,03061,306101001,1448.525845221826
355,04150,36.7823,-2.242,04013,401308003,4241.917767047544
356,27460,42.4512,-7.5828,27059,2705901001,2730.140961554886
357,20280,43.3695,-1.8301,20036,2003601008,191.6397640991614
358,33979,43.2657,-5.5705,33032,3303201001,1762.1308563485468
359,31174,42.7723,-1.8046,31085,3108501001,3190.758981851432
360,43894,41.0658,0.6609,43903,4309402001,2508.814660085428
361,39638,43.2656,-3.8937,39100,3910001001,798.0527510183996
362,49680,42.0223,-5.51,49229,4922901001,1869.6442522691184
363,13192,38.7746,-4.2513,13015,1301502001,5253.8322097281025
364,43379,41.2502,0.7524,43096,4309601001,7415.002060645333
365,39292,43.0162,-4.001,39017,3901701001,1834.2922191724047
366,33317,43.481,-5.4333,33076,3307601003,388.94818935218456
367,15124,43.0385,-9.1572,15052,1505201004,608.0164745976789
368,35001,28.0997,-15.4134,35016,3501601003,89.19982736824201
369,31153,42.6863,-1.7353,31007,3100701001,944.5570295179367
370,20810,43.267,-2.119,20016,2001601002,3931.0206628023075
371,09108,42.4905,-4.2081,09088,908801001,4856.554097144821
372,35280,27.9191,-15.5547,35019,3501901001,4077.5878752680387
373,15980,42.7108,-8.7447,15065,1506501003,7322.8519004647105
374,33583,43.3736,-5.3036,33049,3304901005,1230.2137050823258
375,48382,43.2812,-2.6402,48062,4806201001,525.4547233377489
376,23140,37.5302,-3.6562,23064,2306401001,83.49287215472857
377,03750,38.7931,0.0341,03101,310101002,110.5160698711093
378,33747,43.5702,-6.9438,33070,3307001001,100.31924962420507
379,32897,42.0746,-7.984,32041,3204101001,9687.42238124536
380,03550,38.5705,-0.3285,03119,311902002,19155.96161983975
381,22376,42.628,-0.1121,22230,2223001001,6105.651901998759
382,27514,42.5872,-7.751,27016,2701601004,1498.4831044355521
383,49516,41.7479,-6.4909,49223,4922301001,2418.14699279745
384,04271,37.2028,-2.0823,04086,408601001,11415.62817035577
385,33519,43.4056,-5.658,33066,3306601022,1181.9988512701814
386,33769,43.508,-7.02,33017,3301701001,1675.7054352367097
387,27341,42.6631,-7.3901,27024,2702401002,4486.861857957614
388,22483,42.3662,0.5272,22129,2212901001,6938.245063714985
389,19441,40.9114,-2.2971,19148,1914801001,9822.150677437363
390,15199,43.2879,-8.3886,15031,1503103001,665.178179108795
391,16870,40.5719,-2.0759,16035,1603501001,2219.1836209295434
392,08195,41.4667,2.0833,08205,820502004,226.962819272257
393,31241,42.6869,-2.1471,31168,3116801001,2254.935483657954
394,31194,42.8582,-1.6286,31101,3110101001,1309.6850025206454
395,25260,41.6833,1.0,25113,2511301001,1143.6684056125828
396,17240,41.8335,2.9239,17089,1708901001,1964.6816344966505
397,22336,42.3889,0.2595,22113,2211301001,2818.7192052785967
398,15612,43.4573,-8.1122,15015,1501501003,2296.2217340356874
399,16190,40.1476,-2.3524,16023,1602301001,11861.328452552127
400,06180,38.9094,-6.6956,06015,601508004,6229.719658312121
401,33160,43.2338,-5.9033,33058,3305801002,2347.226839551051
402,49639,41.8681,-5.3493,49216,4921601001,12760.16883142183
403,33845,43.2825,-6.2182,33005,3300501001,3255.172714151018
404,16237,39.3667,-1.7,16118,1611801001,1215.6111587905905
405,26289,42.2659,-3.0315,26061,2606101001,887.3327880152124
406,33539,43.3482,-5.3641,33049,3304901001,569.0371930392564
407,34407,42.5962,-4.399,34041,3404101001,3649.333741182261
408,48940,43.3333,-2.9833,48054,4805401010,445.8493377085364
409,09219,42.6028,-3.0772,09347,934701001,11721.514857470893
410,22540,41.8028,0.4139,22025,2202501001,2056.1428571448164
411,24166,42.562,-5.3128,24079,2407901001,10299.562506387847
412,04828,37.5704,-2.1218,04099,409901001,5507.119684871735
413,20749,43.2711,-2.2353,20003,2000301001,801.7233365354075
414,46390,39.5167,-1.1667,46213,4621303002,3180.0283592664828
415,25211,41.7594,1.2795,25132,2513201001,6389.397377554342
416,09131,42.4106,-3.824,09259,925901001,1614.0166708230313
417,01309,42.5699,-2.545,01031,103101001,3381.000410752348
418,32141,42.4756,-7.9174,32076,3207602001,5092.0925119283775
419,33585,43.3652,-5.2193,33045,3304501005,2579.3536684726564
420,25795,42.3187,1.3362,25906,2590601001,7905.998927644802
421,31240,42.6566,-2.0393,31041,3104101001,1067.3037552675746
422,33590,43.3754,-4.5847,33055,3305501001,1759.0171567146137
423,33438,43.5767,-5.7686,33014,3301402001,816.3190443863483
424,33161,43.2614,-5.8932,33038,3303801003,1957.7608900820103
425,19490,40.901,-2.7741,19004,1900401001,5175.016571050238
426,19112,40.3403,-3.0264,19007,1900701001,3822.488591414347
427,39849,43.338,-3.4411,39002,3900201003,1627.4199294878206
428,48810,43.2462,-2.9878,48912,4891201001,1099.1461196038024
429,08619,42.1356,1.9943,08045,802401001,1726.0272167343574
430,27528,42.45,-7.75,27009,2700901003,5901.010331179486
431,24525,42.7196,-6.9252,24009,2400901001,652.2603860813712
432,37314,40.8014,-5.2191,37276,3727601001,512.1438317269341
433,40144,40.9071,-4.4364,40028,4002801001,1316.6248240004268
434,10850,40.1715,-6.7209,10100,1010001001,787.6977407163536
435,01216,42.6997,-2.5945,01016,101601001,5843.9991078605035
436,42173,42.0848,-2.4095,42166,4216601001,5686.631879481399
437,36391,42.1667,-8.8,36035,3603503003,783.0646568987218
